uuid,creation_date,frequency,day,updated_at,next_payment_day,status,user.id,event.timestamp,event.name,allowance.scheduled.frequency,allowance.scheduled.day,allowance.amount,calculated_next_payment_day
51b8afc4-729f-4315-a2e3-f9dbb9a4a0ef,2024-08-19 19:55:45,monthly,first_day,2024-12-01 08:00:33.841805403+00:00,1,enabled,51b8afc4-729f-4315-a2e3-f9dbb9a4a0ef,2024-09-30 08:08:21,allowance.edited,monthly,fifteenth_day,20.0,30.0
7d2cd9bb-c292-4f01-9ce5-bc7205880af6,2024-09-30 14:33:38,weekly,sunday,2024-11-25 15:04:52.769960625+00:00,1,enabled,7d2cd9bb-c292-4f01-9ce5-bc7205880af6,2024-09-30 07:33:38,allowance.created,weekly,monday,35.0,7.0
ee842bc4-99be-47fd-95e6-a4b8b99db5ff,2024-09-30 05:48:02,biweekly,friday,2024-11-25 08:00:41.489416810+00:00,6,enabled,ee842bc4-99be-47fd-95e6-a4b8b99db5ff,2024-09-29 22:49:43,allowance.edited,biweekly,monday,10.0,7.0
1a94c800-fe48-4b7d-8dee-d2253cf7bb67,2024-09-30 05:48:16,biweekly,friday,2024-11-25 08:00:26.057932148+00:00,6,enabled,1a94c800-fe48-4b7d-8dee-d2253cf7bb67,2024-09-29 22:48:16,allowance.created,biweekly,monday,20.0,7.0
ee7dde51-d708-4989-b9be-3234f0ec6ad0,2024-09-24 02:16:28,biweekly,thursday,2024-11-28 08:00:33.304434078+00:00,12,enabled,ee7dde51-d708-4989-b9be-3234f0ec6ad0,2024-09-29 13:30:36,allowance.edited,weekly,monday,1.0,30.0
990bbac2-b957-4285-85e0-137e814a97fb,2024-09-29 20:24:00,monthly,first_day,2024-09-29 20:24:54.558830896+00:00,1,enabled,990bbac2-b957-4285-85e0-137e814a97fb,2024-09-29 13:24:19,allowance.edited,weekly,friday,10.0,4.0
6b588731-dd54-4246-8f3f-1c0ebe812482,2024-09-29 09:45:57,weekly,monday,2024-12-01 21:57:14.843580179+00:00,2,enabled,6b588731-dd54-4246-8f3f-1c0ebe812482,2024-09-29 02:45:57,allowance.created,monthly,fifteenth_day,1.0,30.0
b073215a-671e-44df-876a-83e18dfe7c35,2024-09-11 11:11:32,daily,daily,2024-10-07 10:19:20.863910771+00:00,8,enabled,b073215a-671e-44df-876a-83e18dfe7c35,2024-09-28 14:46:12,allowance.edited,weekly,monday,15.0,30.0
8dcb57be-8f20-4ff0-bffa-882b2f6796e1,2024-09-28 03:46:26,daily,daily,2024-09-28 05:03:48.128230052+00:00,29,enabled,8dcb57be-8f20-4ff0-bffa-882b2f6796e1,2024-09-27 20:46:26,allowance.created,weekly,monday,10.0,30.0
2547ca5c-ba22-4c87-a7bb-9ac1e563c4de,2024-08-05 01:56:16,monthly,first_day,2024-12-01 08:00:28.686725452+00:00,1,enabled,2547ca5c-ba22-4c87-a7bb-9ac1e563c4de,2024-09-27 18:52:40,allowance.edited,biweekly,friday,20.0,11.0
ab121ee5-2330-4485-a648-171edd0e97bd,2024-09-27 23:06:47,monthly,fifteenth_day,2024-11-15 08:00:38.639499958+00:00,15,enabled,ab121ee5-2330-4485-a648-171edd0e97bd,2024-09-27 16:06:47,allowance.created,monthly,first_day,20.0,2.0
83e1815d-b48f-47e6-89b6-9b52e5875c79,2024-09-27 16:33:44,monthly,first_day,2024-11-09 21:13:51.566857373+00:00,1,enabled,83e1815d-b48f-47e6-89b6-9b52e5875c79,2024-09-27 09:33:44,allowance.created,biweekly,monday,10.0,7.0
51f1a5b9-dd8b-42c8-902e-b91e1cbc89eb,2024-09-27 15:05:53,biweekly,thursday,2024-11-21 08:00:34.027551812+00:00,5,enabled,51f1a5b9-dd8b-42c8-902e-b91e1cbc89eb,2024-09-27 08:14:28,allowance.edited,weekly,monday,5.0,30.0
0aff0068-5f89-42ea-976c-9b85b2b1afb4,2024-09-27 14:58:29,weekly,monday,2024-11-18 08:00:27.561529148+00:00,25,enabled,0aff0068-5f89-42ea-976c-9b85b2b1afb4,2024-09-27 07:58:30,allowance.created,biweekly,monday,10.0,7.0
172fe923-347e-4d0e-ba82-1e9969aaadde,2024-09-20 00:07:48,biweekly,friday,2024-09-27 01:50:16.666555519+00:00,11,enabled,172fe923-347e-4d0e-ba82-1e9969aaadde,2024-09-26 18:47:35,allowance.edited,biweekly,thursday,2.0,10.0
abf5cf1e-e81a-4b5f-9d5b-649fa10d8f81,2024-09-20 00:06:57,biweekly,friday,2024-09-27 01:50:09.454593027+00:00,11,enabled,abf5cf1e-e81a-4b5f-9d5b-649fa10d8f81,2024-09-26 18:47:20,allowance.edited,biweekly,thursday,3.0,10.0
f2623b91-a522-47f2-92a0-be1cc9651c2d,2024-09-27 01:29:04,weekly,wednesday,2024-10-02 08:00:35.616535492+00:00,9,enabled,f2623b91-a522-47f2-92a0-be1cc9651c2d,2024-09-26 18:29:04,allowance.created,weekly,monday,1.0,30.0
2efb082e-442d-48e9-88e9-430d6374b2d4,2024-09-27 00:47:37,weekly,sunday,2024-09-27 01:04:16.683981119+00:00,29,enabled,2efb082e-442d-48e9-88e9-430d6374b2d4,2024-09-26 17:47:45,allowance.edited,biweekly,sunday,10.0,29.0
85142dd5-1036-4209-a9f7-378d60e4ee38,2024-09-12 18:18:44,weekly,thursday,2024-12-03 10:00:27.456187441+00:00,5,enabled,85142dd5-1036-4209-a9f7-378d60e4ee38,2024-09-26 17:09:32,allowance.edited,weekly,friday,15.0,27.0
811c4f19-205f-4bcc-8c98-0097ba530df7,2024-09-24 16:28:18,weekly,wednesday,2024-11-27 08:00:28.478203271+00:00,4,enabled,811c4f19-205f-4bcc-8c98-0097ba530df7,2024-09-26 06:56:09,allowance.edited,daily,daily,5.0,27.0
43ef7c00-4400-4220-b036-588b54cef4a0,2024-09-26 10:52:19,biweekly,monday,2024-12-02 08:00:26.428951859+00:00,16,enabled,43ef7c00-4400-4220-b036-588b54cef4a0,2024-09-26 03:52:19,allowance.created,weekly,monday,5.0,30.0
c7da8741-eacc-4eda-a002-77c63362c5b3,2024-09-26 03:13:26,weekly,friday,2024-11-15 08:01:48.163438156+00:00,22,enabled,c7da8741-eacc-4eda-a002-77c63362c5b3,2024-09-25 20:14:02,allowance.edited,weekly,monday,5.0,30.0
4eb9d8e7-8db7-47d5-a7a2-119d0a9fd630,2024-09-26 01:11:32,weekly,friday,2024-10-23 17:43:18.912771499+00:00,25,enabled,4eb9d8e7-8db7-47d5-a7a2-119d0a9fd630,2024-09-25 18:11:33,allowance.created,monthly,first_day,1.0,2.0
004e441f-6f3f-425b-b450-eac1593495a0,2024-09-25 22:37:50,daily,daily,2024-09-25 22:39:34.497260822+00:00,26,enabled,004e441f-6f3f-425b-b450-eac1593495a0,2024-09-25 15:37:49,allowance.created,biweekly,monday,5.0,7.0
7ba20529-960e-4e60-aa4c-ea3650b0582b,2024-09-25 18:49:32,weekly,friday,2024-11-09 12:57:50.090479218+00:00,15,enabled,7ba20529-960e-4e60-aa4c-ea3650b0582b,2024-09-25 11:49:32,allowance.created,biweekly,monday,20.0,7.0
42ade3a2-d8a3-49be-a3de-03ecf5463e1c,2024-09-24 16:34:50,weekly,wednesday,2024-10-16 03:36:12.354486399+00:00,23,enabled,42ade3a2-d8a3-49be-a3de-03ecf5463e1c,2024-09-25 08:28:58,allowance.edited,weekly,thursday,10.0,26.0
348a5f62-87c8-4873-96e2-46f750a791f2,2024-09-24 22:58:50,daily,daily,2024-10-09 12:19:13.218672593+00:00,10,enabled,348a5f62-87c8-4873-96e2-46f750a791f2,2024-09-24 15:58:50,allowance.created,monthly,first_day,20.0,2.0
25a0470d-fddb-4205-b4ba-f4061f705b00,2024-09-24 21:33:58,weekly,friday,2024-09-27 08:00:30.565793810+00:00,4,enabled,25a0470d-fddb-4205-b4ba-f4061f705b00,2024-09-24 14:33:58,allowance.created,biweekly,friday,5.0,27.0
6ad549de-7b7e-4276-86d7-626766b0f858,2024-09-24 10:00:32,weekly,tuesday,2024-09-24 10:24:53.386473460+00:00,1,enabled,6ad549de-7b7e-4276-86d7-626766b0f858,2024-09-24 03:00:32,allowance.created,monthly,fifteenth_day,10.0,30.0
5d2e9ef5-1287-40b4-bc6f-896af875e912,2024-09-24 05:40:45,weekly,friday,2024-10-07 11:55:53.185915014+00:00,11,enabled,5d2e9ef5-1287-40b4-bc6f-896af875e912,2024-09-23 22:40:46,allowance.created,biweekly,friday,20.0,27.0
4720f736-3034-4b68-8b01-48aff9d6cdd4,2024-09-23 22:48:36,weekly,friday,2024-11-05 00:13:36.040968585+00:00,11,enabled,4720f736-3034-4b68-8b01-48aff9d6cdd4,2024-09-23 15:48:37,allowance.created,biweekly,friday,30.0,27.0
c013d2ba-c0aa-4905-a081-1588d9e8eb0c,2024-09-22 19:53:43,biweekly,monday,2024-09-22 19:54:35.793128630+00:00,30,enabled,c013d2ba-c0aa-4905-a081-1588d9e8eb0c,2024-09-22 12:53:44,allowance.created,weekly,monday,10.0,23.0
6cda4131-af2b-4cb6-8872-be1710e3368f,2024-09-22 16:22:40,weekly,friday,2024-11-29 08:00:32.345111794+00:00,6,enabled,6cda4131-af2b-4cb6-8872-be1710e3368f,2024-09-22 09:22:40,allowance.created,biweekly,friday,6.0,4.0
113d8189-3ce0-47bb-8f18-aa75ca017590,2024-09-22 00:01:42,monthly,first_day,2024-12-01 08:00:31.007362991+00:00,1,enabled,113d8189-3ce0-47bb-8f18-aa75ca017590,2024-09-21 17:01:42,allowance.created,biweekly,friday,10.0,4.0
207af512-a494-49fb-8327-38a4d3c5229a,2024-09-21 22:20:21,weekly,sunday,2024-12-01 08:00:26.711597809+00:00,8,enabled,207af512-a494-49fb-8327-38a4d3c5229a,2024-09-21 15:26:20,allowance.edited,biweekly,sunday,5.0,22.0
e4738201-7322-4178-af5e-5ae4fa44868d,2024-09-21 21:04:42,weekly,wednesday,2024-11-09 08:00:26.017828731+00:00,13,enabled,e4738201-7322-4178-af5e-5ae4fa44868d,2024-09-21 14:04:42,allowance.created,biweekly,wednesday,5.0,2.0
ffa45e48-7b51-4953-a853-564e7ccdce3b,2024-09-21 21:02:40,weekly,wednesday,2024-10-02 08:00:33.138655988+00:00,9,enabled,ffa45e48-7b51-4953-a853-564e7ccdce3b,2024-09-21 14:02:40,allowance.created,biweekly,wednesday,5.0,2.0
X,2024-09-21 18:44:29,biweekly,saturday,2024-09-21 18:45:28.323160240+00:00,5,enabled,X,2024-09-21 11:44:29,allowance.created,biweekly,monday,20.0,30.0
48cf59da-82bf-4dfe-9800-5cffb6d607e9,2024-09-21 18:20:48,biweekly,saturday,2024-09-21 18:21:15.214159213+00:00,5,enabled,48cf59da-82bf-4dfe-9800-5cffb6d607e9,2024-09-21 11:20:48,allowance.created,weekly,saturday,10.0,28.0
c152c34e-1126-4511-915b-9f37e7d01c8d,2024-09-21 16:37:26,weekly,monday,2024-11-11 08:55:59.164826884+00:00,18,enabled,c152c34e-1126-4511-915b-9f37e7d01c8d,2024-09-21 09:37:27,allowance.created,monthly,first_day,100.0,2.0
2f9483e5-9407-48f9-b7ee-655a593ed03c,2024-09-21 14:42:45,biweekly,friday,2024-11-29 08:00:24.639337665+00:00,13,enabled,2f9483e5-9407-48f9-b7ee-655a593ed03c,2024-09-21 07:42:45,allowance.created,biweekly,monday,5.0,30.0
2c8231a1-38fe-40e4-b221-cc839dc8d112,2024-09-21 09:08:41,weekly,friday,2024-10-03 23:53:43.557304047+00:00,4,enabled,2c8231a1-38fe-40e4-b221-cc839dc8d112,2024-09-21 02:08:41,allowance.created,biweekly,friday,10.0,4.0
5c5c5e88-5622-4c9a-822e-9fdfc2f287b8,2024-09-12 00:34:56,biweekly,monday,2024-09-21 08:41:21.241643328+00:00,30,enabled,5c5c5e88-5622-4c9a-822e-9fdfc2f287b8,2024-09-20 13:29:02,allowance.edited,daily,daily,1.0,21.0
d1935063-ebf8-4664-a977-ad751a5ae73c,2024-09-19 11:48:16,weekly,tuesday,2024-09-24 01:14:14.428296927+00:00,1,enabled,d1935063-ebf8-4664-a977-ad751a5ae73c,2024-09-20 13:13:09,allowance.edited,weekly,saturday,1.0,21.0
b263d42d-3bf2-4ff0-ba9a-24f1500c1799,2024-09-20 12:19:31,weekly,friday,2024-10-11 08:00:37.497245048+00:00,18,enabled,b263d42d-3bf2-4ff0-ba9a-24f1500c1799,2024-09-20 05:19:31,allowance.created,weekly,monday,25.0,23.0
2c5a36ae-568e-42d8-80bf-3396f25176e6,2024-09-06 11:04:27,weekly,tuesday,2024-11-22 08:00:34.964435520+00:00,26,enabled,2c5a36ae-568e-42d8-80bf-3396f25176e6,2024-09-20 04:42:16,allowance.edited,weekly,friday,1.0,27.0
384e9dbb-f464-4354-8aed-74ad84cc40a6,2024-09-08 22:47:04,weekly,monday,2024-10-02 02:15:27.541417033+00:00,7,enabled,384e9dbb-f464-4354-8aed-74ad84cc40a6,2024-09-19 21:51:42,allowance.edited,biweekly,monday,2.0,30.0
91e54ef7-1c11-4a04-a8ec-e33c0a2f1674,2024-09-19 23:42:42,biweekly,thursday,2024-12-03 10:00:34.804481415+00:00,12,enabled,91e54ef7-1c11-4a04-a8ec-e33c0a2f1674,2024-09-19 16:42:42,allowance.created,biweekly,saturday,5.0,21.0
9bb79bbf-e83e-4ea0-b55b-df503151add7,2024-09-19 23:41:10,biweekly,monday,2024-11-25 18:57:49.201968531+00:00,9,enabled,9bb79bbf-e83e-4ea0-b55b-df503151add7,2024-09-19 16:41:10,allowance.created,weekly,monday,1.0,23.0
b6d54110-f82c-40a1-8b56-eb95abcd2e29,2024-09-19 22:56:32,monthly,first_day,2024-12-01 08:01:50.625592092+00:00,1,enabled,b6d54110-f82c-40a1-8b56-eb95abcd2e29,2024-09-19 15:56:32,allowance.created,biweekly,monday,1.0,30.0
a54c6096-ecd9-4047-b7d6-82116c6d9f96,2024-09-19 22:33:58,weekly,saturday,2024-11-30 08:00:29.503988910+00:00,7,enabled,a54c6096-ecd9-4047-b7d6-82116c6d9f96,2024-09-19 15:34:47,allowance.edited,weekly,friday,25.0,20.0
5fdce14d-cc77-48dc-92c7-c4fcbe8f1684,2024-09-19 17:40:21,weekly,wednesday,2024-09-19 17:46:56.988113575+00:00,25,enabled,5fdce14d-cc77-48dc-92c7-c4fcbe8f1684,2024-09-19 10:40:21,allowance.created,biweekly,wednesday,10.0,2.0
cb281412-83c9-403a-9d39-3b24e041ac31,2024-09-19 15:02:23,monthly,fifteenth_day,2024-11-15 08:01:46.792553420+00:00,15,enabled,cb281412-83c9-403a-9d39-3b24e041ac31,2024-09-19 08:02:23,allowance.created,biweekly,friday,10.0,20.0
9fc78763-a0ce-4add-9fd5-68d61b1297bf,2024-09-19 06:59:36,weekly,saturday,2024-09-30 22:42:53.770785553+00:00,5,enabled,9fc78763-a0ce-4add-9fd5-68d61b1297bf,2024-09-19 00:09:28,allowance.edited,weekly,monday,10.0,23.0
c3acc87f-9186-49b3-9043-05e4843642f5,2024-09-18 22:39:24,monthly,first_day,2024-10-08 13:57:07.211924217+00:00,1,enabled,c3acc87f-9186-49b3-9043-05e4843642f5,2024-09-18 15:39:24,allowance.created,biweekly,monday,20.0,30.0
08249ef7-19e8-476a-9930-9021f1293738,2024-09-18 22:39:16,monthly,first_day,2024-10-08 13:56:58.533788796+00:00,1,enabled,08249ef7-19e8-476a-9930-9021f1293738,2024-09-18 15:39:16,allowance.created,biweekly,monday,20.0,30.0
73e82ce3-6766-4acc-9660-6ca692b8d2d9,2024-09-18 13:29:04,daily,daily,2024-10-01 08:18:01.995528498+00:00,2,enabled,73e82ce3-6766-4acc-9660-6ca692b8d2d9,2024-09-18 06:29:05,allowance.created,monthly,first_day,3.0,2.0
3b3b9b7a-290c-4cc4-8230-35f783a46752,2024-09-03 13:04:49,weekly,wednesday,2024-09-25 08:00:32.871906288+00:00,2,enabled,3b3b9b7a-290c-4cc4-8230-35f783a46752,2024-09-17 16:16:29,allowance.edited,daily,daily,1.0,18.0
2cdebaac-8778-4270-93cf-71fd8cc59b1b,2024-09-17 14:15:50,weekly,saturday,2024-11-30 08:00:31.650975222+00:00,7,enabled,2cdebaac-8778-4270-93cf-71fd8cc59b1b,2024-09-17 07:15:50,allowance.created,weekly,friday,5.0,20.0
b23d21b8-c96b-4b5f-bdcb-46759ff9adac,2024-09-17 14:15:17,weekly,saturday,2024-11-30 08:00:30.652919361+00:00,7,enabled,b23d21b8-c96b-4b5f-bdcb-46759ff9adac,2024-09-17 07:15:18,allowance.created,weekly,friday,5.0,20.0
15309758-f7a0-4f07-93a8-a4b4f359abde,2024-09-17 08:45:32,daily,daily,2024-09-19 07:21:24.920188977+00:00,20,enabled,15309758-f7a0-4f07-93a8-a4b4f359abde,2024-09-17 01:45:32,allowance.created,monthly,first_day,5.0,2.0
fb5b74bf-2c8c-4e23-9579-24c46346f910,2024-09-16 11:44:01,daily,daily,2024-09-19 07:20:59.800716779+00:00,20,enabled,fb5b74bf-2c8c-4e23-9579-24c46346f910,2024-09-16 19:43:12,allowance.edited,monthly,first_day,5.0,2.0
75d642b0-d5e1-44a3-b4fc-85d49311831f,2024-09-16 01:28:24,monthly,fifteenth_day,2024-09-20 18:04:46.403084279+00:00,15,enabled,75d642b0-d5e1-44a3-b4fc-85d49311831f,2024-09-15 18:28:24,allowance.created,monthly,first_day,20.0,2.0
cd7c1397-cd12-4035-b11c-9da28ccb4652,2024-09-16 00:39:48,weekly,sunday,2024-12-01 08:01:44.903576146+00:00,8,enabled,cd7c1397-cd12-4035-b11c-9da28ccb4652,2024-09-15 17:39:48,allowance.created,weekly,monday,5.0,16.0
a87ead42-0f1b-4f29-8bcf-752c53994a86,2024-09-15 23:16:05,biweekly,friday,2024-10-28 12:34:06.316880286+00:00,8,enabled,a87ead42-0f1b-4f29-8bcf-752c53994a86,2024-09-15 16:16:05,allowance.created,biweekly,monday,3.0,23.0
c57fb045-b68e-4fe8-ae39-9520fec19cc1,2024-09-15 14:32:25,biweekly,monday,2024-09-15 23:23:33.972555848+00:00,23,enabled,c57fb045-b68e-4fe8-ae39-9520fec19cc1,2024-09-15 16:11:10,allowance.edited,biweekly,sunday,1.0,29.0
e285fafd-4972-435d-8fc3-264db1aa375f,2024-09-15 21:06:08,biweekly,friday,2024-10-27 08:00:37.023757992+00:00,8,enabled,e285fafd-4972-435d-8fc3-264db1aa375f,2024-09-15 14:06:09,allowance.created,biweekly,monday,10.0,23.0
cb30cd37-da2f-4cf7-9d79-963eb2783934,2024-09-15 20:16:40,weekly,saturday,2024-09-27 23:58:47.054164223+00:00,28,enabled,cb30cd37-da2f-4cf7-9d79-963eb2783934,2024-09-15 13:16:40,allowance.created,weekly,sunday,10.0,22.0
4be350aa-3f6f-4bd1-b03a-88615dbbb2d5,2024-08-24 05:38:38,weekly,sunday,2024-09-20 05:09:28.087238172+00:00,22,enabled,4be350aa-3f6f-4bd1-b03a-88615dbbb2d5,2024-09-15 00:50:16,allowance.edited,weekly,monday,20.0,16.0
205368a1-247e-40ee-9961-a93c4be01bed,2024-09-15 06:47:26,weekly,tuesday,2024-09-17 06:38:48.346139196+00:00,24,enabled,205368a1-247e-40ee-9961-a93c4be01bed,2024-09-14 23:47:26,allowance.created,weekly,friday,4.0,20.0
f1ecb263-7058-4fde-88b0-a8871f98c1c9,2024-09-15 01:35:43,monthly,first_day,2024-09-19 14:19:45.801433102+00:00,1,enabled,f1ecb263-7058-4fde-88b0-a8871f98c1c9,2024-09-14 18:35:43,allowance.created,biweekly,wednesday,10.0,25.0
ef214642-7f5b-4a3d-87e8-21619e978b52,2024-09-14 19:57:11,biweekly,friday,2024-11-08 08:00:58.545652757+00:00,22,enabled,ef214642-7f5b-4a3d-87e8-21619e978b52,2024-09-14 12:57:11,allowance.created,weekly,friday,3.0,20.0
17cf2637-96cb-4459-9ff1-73b50e67c3af,2024-09-14 18:22:00,weekly,wednesday,2024-11-27 08:00:28.712459968+00:00,4,enabled,17cf2637-96cb-4459-9ff1-73b50e67c3af,2024-09-14 11:22:00,allowance.created,weekly,thursday,20.0,19.0
b4fe5ac3-8d52-4d5c-b55d-ea9927ed2df1,2024-09-04 04:05:54,daily,daily,2024-09-14 18:01:37.280355985+00:00,15,enabled,b4fe5ac3-8d52-4d5c-b55d-ea9927ed2df1,2024-09-14 11:01:07,allowance.edited,weekly,monday,20.0,16.0
0b26329e-2908-4bd8-8294-aeafb1b2bc13,2024-09-14 17:58:04,monthly,first_day,2024-12-01 08:00:25.973213833+00:00,1,enabled,0b26329e-2908-4bd8-8294-aeafb1b2bc13,2024-09-14 10:58:46,allowance.edited,biweekly,monday,25.0,23.0
b8f76a7f-72c9-4077-b7e5-83380361a1c3,2024-09-14 12:58:53,weekly,saturday,2024-11-30 08:00:27.016776510+00:00,7,enabled,b8f76a7f-72c9-4077-b7e5-83380361a1c3,2024-09-14 05:58:53,allowance.created,biweekly,saturday,10.0,28.0
02cbcdec-7ec6-4b79-82c9-109614de1bed,2024-09-14 12:44:51,biweekly,friday,2024-11-22 08:00:45.631593738+00:00,6,enabled,02cbcdec-7ec6-4b79-82c9-109614de1bed,2024-09-14 05:44:52,allowance.created,biweekly,saturday,20.0,28.0
30b8496e-74f2-4edd-8a17-583d92eb852b,2024-09-13 23:29:28,weekly,friday,2024-11-29 08:00:25.099711100+00:00,6,enabled,30b8496e-74f2-4edd-8a17-583d92eb852b,2024-09-13 16:29:28,allowance.created,biweekly,friday,20.0,27.0
4a72c7fa-6921-4f1b-b589-01108598bfcb,2024-09-13 22:59:29,monthly,first_day,2024-12-01 08:00:32.099670980+00:00,1,enabled,4a72c7fa-6921-4f1b-b589-01108598bfcb,2024-09-13 15:59:29,allowance.created,monthly,fifteenth_day,25.0,15.0
e4f5cb2f-d5bc-4a4b-8ab1-0450ec0d4b92,2024-09-13 18:13:09,monthly,fifteenth_day,2024-11-15 08:01:51.513269760+00:00,15,enabled,e4f5cb2f-d5bc-4a4b-8ab1-0450ec0d4b92,2024-09-13 11:13:10,allowance.created,biweekly,monday,20.0,23.0
c8245e7d-9d85-44c4-a9bb-acd446254b41,2024-09-09 10:04:04,weekly,saturday,2024-11-30 08:00:31.874392994+00:00,7,enabled,c8245e7d-9d85-44c4-a9bb-acd446254b41,2024-09-13 04:51:38,allowance.edited,biweekly,saturday,10.0,14.0
b68610b8-c927-4513-bb71-f8fbbe052039,2024-09-13 02:59:34,biweekly,tuesday,2024-09-13 02:59:46.913815813+00:00,24,enabled,b68610b8-c927-4513-bb71-f8fbbe052039,2024-09-12 19:59:35,allowance.created,biweekly,monday,5.0,23.0
9c15a270-5267-40da-8078-f268414060e3,2024-09-10 14:37:02,biweekly,sunday,2024-10-13 07:32:55.117546752+00:00,27,enabled,9c15a270-5267-40da-8078-f268414060e3,2024-09-12 18:36:15,allowance.edited,monthly,first_day,5.0,2.0
47a88ab5-8f15-499e-8541-c0727dc7d962,2024-09-12 21:27:26,weekly,tuesday,2024-09-12 21:39:07.193717208+00:00,17,enabled,47a88ab5-8f15-499e-8541-c0727dc7d962,2024-09-12 14:28:30,allowance.edited,weekly,friday,5.0,13.0
bc557fc0-ca82-494e-b29c-471ff29bd4c6,2024-09-12 00:40:26,biweekly,monday,2024-11-07 08:00:36.389575673+00:00,18,enabled,bc557fc0-ca82-494e-b29c-471ff29bd4c6,2024-09-12 13:12:34,allowance.edited,daily,daily,1.0,13.0
e9e236f7-b30e-402f-b03a-89feb117c441,2024-09-12 19:36:05,biweekly,friday,2024-09-13 23:32:48.263989963+00:00,27,enabled,e9e236f7-b30e-402f-b03a-89feb117c441,2024-09-12 12:36:05,allowance.created,weekly,monday,20.0,16.0
0605befd-439a-4743-83f7-df1c7c64d146,2024-09-12 14:01:52,biweekly,sunday,2024-10-13 07:34:03.456428691+00:00,27,enabled,0605befd-439a-4743-83f7-df1c7c64d146,2024-09-12 07:01:52,allowance.created,monthly,first_day,5.0,2.0
49a987e8-0be2-4a51-923a-408d25c6852c,2024-09-02 23:25:39,monthly,fifteenth_day,2024-09-12 02:08:51.191109009+00:00,15,enabled,49a987e8-0be2-4a51-923a-408d25c6852c,2024-09-11 19:05:38,allowance.edited,monthly,first_day,20.0,2.0
ef470f69-cff9-49ac-b7f0-852ec5aac963,2024-09-11 17:14:26,weekly,friday,2024-09-30 12:47:27.662539596+00:00,4,enabled,ef470f69-cff9-49ac-b7f0-852ec5aac963,2024-09-11 10:14:26,allowance.created,biweekly,friday,10.0,13.0
a6ee2716-22b6-4eca-988b-d4f74c1b63c2,2024-09-11 17:14:14,weekly,friday,2024-09-30 12:47:21.500955499+00:00,4,enabled,a6ee2716-22b6-4eca-988b-d4f74c1b63c2,2024-09-11 10:14:15,allowance.created,biweekly,friday,10.0,13.0
c8723ff6-302e-4963-a50a-d3ce448f9698,2024-09-11 05:50:46,weekly,thursday,2024-10-31 08:00:48.489412295+00:00,7,enabled,c8723ff6-302e-4963-a50a-d3ce448f9698,2024-09-10 22:50:46,allowance.created,weekly,monday,20.0,16.0
f00e052e-6236-423e-a225-221568fb8310,2024-09-10 22:58:52,daily,daily,2024-09-21 22:39:52.792332172+00:00,22,enabled,f00e052e-6236-423e-a225-221568fb8310,2024-09-10 15:58:52,allowance.created,biweekly,monday,20.0,23.0
fd4cfa57-948c-4d2f-9fb1-38897ec0fd63,2024-09-10 19:52:43,daily,daily,2024-09-10 19:52:58.632214580+00:00,11,enabled,fd4cfa57-948c-4d2f-9fb1-38897ec0fd63,2024-09-10 12:52:44,allowance.created,biweekly,monday,3.0,23.0
61b409b1-6587-4d12-b244-7b8908e89800,2024-09-08 03:33:48,weekly,tuesday,2024-12-03 08:00:27.839762484+00:00,10,enabled,61b409b1-6587-4d12-b244-7b8908e89800,2024-09-09 19:03:03,allowance.edited,weekly,monday,5.0,16.0
8b27a324-df01-40ad-a8a2-28c434290d7b,2024-09-10 02:02:28,biweekly,thursday,2024-09-10 02:26:41.373087620+00:00,19,enabled,8b27a324-df01-40ad-a8a2-28c434290d7b,2024-09-09 19:02:28,allowance.created,biweekly,monday,25.0,23.0
c913c7f3-4169-420b-b102-34706e44259f,2024-09-10 02:00:28,biweekly,thursday,2024-09-10 02:26:33.452721281+00:00,19,enabled,c913c7f3-4169-420b-b102-34706e44259f,2024-09-09 19:00:29,allowance.created,biweekly,monday,25.0,23.0
2a86b84d-7a7f-4552-b0a2-bc7fdd2dc5f8,2024-09-09 22:48:26,biweekly,friday,2024-10-07 05:17:37.944422330+00:00,18,enabled,2a86b84d-7a7f-4552-b0a2-bc7fdd2dc5f8,2024-09-09 15:48:26,allowance.created,biweekly,thursday,20.0,12.0
308b2b9c-d49d-4b2d-947c-5b2370da090f,2024-09-09 21:31:43,monthly,first_day,2024-11-22 02:28:53.912397184+00:00,1,enabled,308b2b9c-d49d-4b2d-947c-5b2370da090f,2024-09-09 14:31:44,allowance.created,weekly,sunday,2.0,15.0
30a52e5d-aa78-411d-937b-a91ff57e9b31,2024-09-09 16:09:56,daily,daily,2024-09-09 16:10:17.595616219+00:00,10,enabled,30a52e5d-aa78-411d-937b-a91ff57e9b31,2024-09-09 09:09:56,allowance.created,monthly,first_day,1.0,2.0
8c63be8f-404b-400c-9e5c-26b7e69a03f8,2024-09-09 10:03:50,weekly,saturday,2024-11-30 08:00:29.199604353+00:00,7,enabled,8c63be8f-404b-400c-9e5c-26b7e69a03f8,2024-09-09 03:03:50,allowance.created,weekly,friday,10.0,13.0
6047a549-0593-445a-acfe-d35082238614,2024-09-08 15:19:43,biweekly,sunday,2024-12-01 08:00:35.062968549+00:00,15,enabled,6047a549-0593-445a-acfe-d35082238614,2024-09-08 08:19:44,allowance.created,biweekly,friday,5.0,20.0
